lon,lat,ï..EIN,NAME,STREET,ZIP,SUBSECTION,CLASSIFICATION,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,NTEE,codes,ZIP_FIVE,Location
-76.6166422,39.2822654,202783886,DEORA BODLEYS PROJECT TEAM INC,112 W LEE ST,21201-2421,3,2000,0,0,0,O50,NA,O,Youth Development,21201,"112 W LEE ST, BALTIMORE, MD, 21201"
-76.6232653,39.2859563,205060077,BALTIMORE EDUCATIONAL ENRICHMENTINC,519 W PRATT ST APT 603,21201-0442,3,2000,0,0,0,O50,NA,O,Youth Development,21201,"519 W PRATT ST APT 603, BALTIMORE, MD, 21201"
-76.6555132,39.3171043,208715863,IMAGINE ME MINISTRIES INC,2401 LIBERTY HEIGHTS AVENUE,21215-8019,3,2000,0,25615,25615,O50,IMAGINE ME,O,Youth Development,21215,"2401 LIBERTY HEIGHTS AVENUE, BALTIMORE, MD, 21215"
-76.6875829,39.3506118,223890771,PROGRESSIVE EDUCATION CENTER INC,5506 JONQUIL AVE,21215-4515,3,1200,1,179636,179636,O50,NA,O,Youth Development,21215,"5506 JONQUIL AVE, BALTIMORE, MD, 21215"
-76.7145996,39.3830394,260773199,EAST-WEST CULTURAL AND EDUCATIONALCENTER INC,7915 STEVENSON RD,21208-3027,3,1000,95055,322643,308228,O50,NA,O,Youth Development,21208,"7915 STEVENSON RD, BALTIMORE, MD, 21208"
-76.7573341,39.28507,261107530,EYE FOR CHANGE,6400 BALTIMORE NATIONAL PIKE SUITE,21228-3930,3,1000,0,0,0,O50,NA,O,Youth Development,21228,"6400 BALTIMORE NATIONAL PIKE SUITE, BALTIMORE, MD, 21228"
-76.6735874,39.2961432,261630540,WHODAT TRIBE INC,742 DENISON ST,21229-2041,3,1200,0,0,0,O50,WHODAT TRIBE,O,Youth Development,21229,"742 DENISON ST, BALTIMORE, MD, 21229"
-76.6121893,39.2903848,262090910,ACTS 4YOUTH INCORPORATED,PO BOX 11068,21212-0068,3,1200,237146,421318,421318,O50,NA,O,Youth Development,21212,"PO BOX 11068, BALTIMORE, MD, 21212"
-76.6424878,39.3307521,262194077,BALTIMORE SQUASHWISE INC,3600 CLIPPER MILL RD STE 103,21211-1900,3,1000,576783,692644,623643,O50,NA,O,Youth Development,21211,"3600 CLIPPER MILL RD STE 103, BALTIMORE, MD, 21211"
-76.6329906,39.3312596,262521883,PROJECT TWELVE INC,1002 W 36TH ST,21211-2415,3,2100,0,0,0,O50,NA,O,Youth Development,21211,"1002 W 36TH ST, BALTIMORE, MD, 21211"
-76.609697,39.324195,262746164,VERSATILE AMBIENCE,2934 GREENMOUNT AVE,21218-4121,3,1000,0,0,0,O50,NA,O,Youth Development,21218,"2934 GREENMOUNT AVE, BALTIMORE, MD, 21218"
-76.682666,39.3592772,263447210,SEASON WOMEN MINISTRIES,5900 BLAND AVE,21215-3817,3,1200,0,0,0,O50,NA,O,Youth Development,21215,"5900 BLAND AVE, BALTIMORE, MD, 21215"
-76.62655149999999,39.3062136,264464871,BALTIMORE FITNESS ACADEMY INC,1416 MASON ST,21217-4218,3,1200,36658,92541,92541,O50,BMOREFIT,O,Youth Development,21217,"1416 MASON ST, BALTIMORE, MD, 21217"
-76.7361766,39.3420288,264480893,SONS ACADEMY INC,7027 BROMPTON RD,21207-5752,3,1270,NA,NA,NA,O50,NA,O,Youth Development,21207,"7027 BROMPTON RD, BALTIMORE, MD, 21207"
-76.72008249999999,39.3680915,271525838,JOBLINK OF MARYLAND INC,122 SLADE AVE STE 100,21208-4917,3,1000,7955,43334,43334,O50,JOBLINK BALTIMORE,O,Youth Development,21208,"122 SLADE AVE STE 100, BALTIMORE, MD, 21208"
-76.6130992,39.3182238,273013325,IN THIS TOGETHER DEVELOPMENT INC,232 E 25TH ST,21218-5218,3,1000,0,0,0,O50,NA,O,Youth Development,21218,"232 E 25TH ST, BALTIMORE, MD, 21218"
-76.653082,39.3122464,273414886,EMPOWERING YOUTH INC,2118 N SMALLWOOD ST,21216-3220,3,1000,0,0,0,O50,NA,O,Youth Development,21216,"2118 N SMALLWOOD ST, BALTIMORE, MD, 21216"
-76.65747209999999,39.3195516,273563978,TRAVIS WINKEY MODEL YOUTH EMPOWERMENT PROJECT INC,2515 LIBERTY HEIGHTS AVENUE,21215-7979,3,1000,0,0,0,O50,NA,O,Youth Development,21215,"2515 LIBERTY HEIGHTS AVENUE, BALTIMORE, MD, 21215"
-76.6415363,39.2855688,273973112,TEAM TRIUMPHANT,1518 W PRATT ST,21223-2441,3,1000,0,0,0,O50,NA,O,Youth Development,21223,"1518 W PRATT ST, BALTIMORE, MD, 21223"
-76.7068086,39.2942171,274571695,FLY GIRL NETWORK,809 N CHAPEL GATE LN,21229-1220,3,1200,0,0,0,O50,NA,O,Youth Development,21229,"809 N CHAPEL GATE LN, BALTIMORE, MD, 21229"
-76.68842,39.3460903,300785651,KALEB KIDS,5404 REISTERSTOWN ROAD,21215-4403,3,1000,0,0,0,O50,NA,O,Youth Development,21215,"5404 REISTERSTOWN ROAD, BALTIMORE, MD, 21215"
-76.60923629999999,39.3384761,364669638,SCARLET COVERING INC,3959 GREENMOUNT AVE,21218-1206,3,1000,0,918146,918146,O50,NA,O,Youth Development,21218,"3959 GREENMOUNT AVE, BALTIMORE, MD, 21218"
-76.6188535,39.2960556,371762917,POP INC,520 PARK AVE APT 409,21201-4439,3,1000,1,106655,106655,O50,PLAY ON PURPOSE,O,Youth Development,21201,"520 PARK AVE APT 409, BALTIMORE, MD, 21201"
-76.5629343,39.349973,412086319,INTREPID FOUNDATION INC,5301 HARFORD ROAD,21214-2248,3,2000,0,0,0,O50,NA,O,Youth Development,21214,"5301 HARFORD ROAD, BALTIMORE, MD, 21214"
-76.6502167,39.3075942,451609977,OMEGA BALTIMORE FOUNDATION INC,2003 PRESBURY ST,21217-1147,3,2000,13317,21880,21880,O50,NA,O,Youth Development,21217,"2003 PRESBURY ST, BALTIMORE, MD, 21217"
-76.57580159999999,39.2948179,452123506,INTERSECTION INC,2900 E FAYETTE ST,21224-1316,3,1000,214273,222514,222514,O50,THE INTERSECTION,O,Youth Development,21224,"2900 E FAYETTE ST, BALTIMORE, MD, 21224"
-76.59075600000001,39.34458,452543892,SKILLMAKERS,1518 KINGSWAY RD,21218-1610,3,2700,0,0,0,O50,NA,O,Youth Development,21218,"1518 KINGSWAY RD, BALTIMORE, MD, 21218"
-76.695566,39.355754,453928514,BLACK MEN UNITED FOR CHANGE INC,6213 HOPETON AVE,21215-3402,3,1000,0,0,0,O50,NA,O,Youth Development,21215,"6213 HOPETON AVE, BALTIMORE, MD, 21215"
-76.69058199999999,39.27459,454700451,NLN INC,730 S WOODINGTON RD,21229-4540,3,1000,0,0,0,O50,NA,O,Youth Development,21229,"730 S WOODINGTON RD, BALTIMORE, MD, 21229"
-76.53935109999999,39.3293253,454866156,RAYS OF HOPE OUTREACH MINISTRIES INC,5429 RADECKE AVE,21206-4444,3,1200,601,8413,8413,O50,NA,O,Youth Development,21206,"5429 RADECKE AVE, BALTIMORE, MD, 21206"
-76.5661622,39.3485401,454886237,GRASSROOTS FOUNDATION INC,BMOREFINEST,21214-0000,3,1200,0,0,0,O50,BMORE FINEST INC,O,Youth Development,21214,"BMOREFINEST, BALTIMORE, MD, 21214"
-76.63406239999999,39.2806489,462209691,GODS BEST FAMILY INC,1223 WARD ST,21230-1819,3,1200,0,0,0,O50,NA,O,Youth Development,21230,"1223 WARD ST, BALTIMORE, MD, 21230"
-76.61421630000001,39.2773897,462247147,CHARITY BEERS INC,1035 S CHARLES ST,21230-4007,3,2000,0,0,0,O50,NA,O,Youth Development,21230,"1035 S CHARLES ST, BALTIMORE, MD, 21230"
-76.61,39.29,462556557,CHUCKIES ANGELS,PO BOX 881,21203-0881,3,1200,0,0,0,O50,NA,O,Youth Development,21203,"PO BOX 881, BALTIMORE, MD, 21203"
-76.68169619999999,39.2396095,463041252,CENTER FOR SOCIAL AWARENESS ADVOCACY AND ETHICS,PO BOX 7414,21227-0414,3,1000,400,22078,22078,O50,NA,O,Youth Development,21227,"PO BOX 7414, BALTIMORE, MD, 21227"
-76.6074888,39.2888556,463277334,INNER HARBOR PROJECT INC,616 WATER ST STE 318,21202-4042,3,1200,166375,446844,446844,O50,NA,O,Youth Development,21202,"616 WATER ST STE 318, BALTIMORE, MD, 21202"
-76.6454713,39.3554805,464939110,BALTIMORES PROMISE INC,1 VILLAGE SQ STE 177,21210-1602,3,1200,389471,643486,NA,O50,NA,O,Youth Development,21210,"1 VILLAGE SQ STE 177, BALTIMORE, MD, 21210"
-76.6895396,39.37296449999999,465187948,JEWISH TEEN ADVANCEMENT PROGRAM INC,2704 WACO CT,21209-2528,3,1000,61245,179144,179144,O50,NA,O,Youth Development,21209,"2704 WACO CT, BALTIMORE, MD, 21209"
-76.6331136,39.3050142,471083499,QURAN AND ARABIC INSTITUTE OF MARYLAND INC,514 ISLAMIC WAY,21217-3220,3,1000,1,0,0,O50,QAAIM,O,Youth Development,21217,"514 ISLAMIC WAY, BALTIMORE, MD, 21217"
-76.55163999999999,39.2898706,471139530,MEDICAL EDUCATION RESOURCES INITIATIVE FOR TEENS INC,5200 EASTERN AVE MASON F LORD CENT,21224-0000,3,1000,365326,453737,453737,O50,NA,O,Youth Development,21224,"5200 EASTERN AVE MASON F LORD CENT, BALTIMORE, MD, 21224"
-76.6121893,39.2903848,471157721,MAC ACADEMY INC,PO BOX 41571,21203-6571,3,1230,0,0,0,O50,NA,O,Youth Development,21203,"PO BOX 41571, BALTIMORE, MD, 21203"
-76.5647881,39.2761261,471240985,ALLASYS FOUNDATION,3717 BOSTON ST,21224-5752,3,1200,0,0,0,O50,NA,O,Youth Development,21224,"3717 BOSTON ST, BALTIMORE, MD, 21224"
-76.6122479,39.2991982,471796537,BECAUSE OF THEM WE CAN FOUNDATION INC,822 GUILFORD AVENUE SUITE 604,21202-3707,3,1000,0,0,0,O50,NA,O,Youth Development,21202,"822 GUILFORD AVENUE SUITE 604, BALTIMORE, MD, 21202"
-76.7171616,39.3189152,471945741,REACH FOUNDATION,2126 STREAMWAY CT,21207-6093,3,1000,0,0,0,O50,REACH,O,Youth Development,21207,"2126 STREAMWAY CT, BALTIMORE, MD, 21207"
-76.6145097,39.2913108,472877996,BMORE UNITED FOUNDATION INC,201 N CHARLES ST STE 1900,21201-4125,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21201,"201 N CHARLES ST STE 1900, BALTIMORE, MD, 21201"
-76.6121893,39.2903848,473084767,HAVE HOPE,PO BOX 32452,21282-2452,3,1200,0,0,0,O50,NA,O,Youth Development,21282,"PO BOX 32452, BALTIMORE, MD, 21282"
-76.6715347,39.3041725,473448744,FLOWER GARDEN INC,3227 PRESSTMAN ST,21216-3828,3,1000,0,0,0,O50,NA,O,Youth Development,21216,"3227 PRESSTMAN ST, BALTIMORE, MD, 21216"
-76.6645123,39.38129920000001,473684787,I AM ME PROJECT INC,6904 BONNIE RIDGE DR APT 102,21209-5153,3,1000,NA,NA,NA,O50,NA,O,Youth Development,21209,"6904 BONNIE RIDGE DR APT 102, BALTIMORE, MD, 21209"
-76.5755758,39.3468758,473777065,KIDZ KONNECTION INC,4714 PILGRIM RD,21214-2444,3,1000,9423,4500,4500,O50,NA,O,Youth Development,21214,"4714 PILGRIM RD, BALTIMORE, MD, 21214"
-76.6094095,39.2872494,473936450,MARYLAND YOUTH CLUB OF AMERICA INC,400 E PRATT ST STE 800,21202-3122,3,1000,0,0,0,O50,NA,O,Youth Development,21202,"400 E PRATT ST STE 800, BALTIMORE, MD, 21202"
-76.61826099999999,39.2333519,473952977,BMR STUDIO FOUNDATION,320 ARDEN RD W,21225-2606,3,1000,0,0,0,O50,NA,O,Youth Development,21225,"320 ARDEN RD W, BALTIMORE, MD, 21225"
-76.63099369999999,39.3306839,474447954,CHESAPEAKE LANGUAGE PROJECT INC,3505 ELM AVE,21211-2419,3,1000,0,0,0,O50,CHESAPEAKE LANGUAGE PROJECT,O,Youth Development,21211,"3505 ELM AVE, BALTIMORE, MD, 21211"
-76.539283,39.32285400000001,474750135,BALTIMORE CITY WHITE KNIGHT TRACK CLUB,4935 SCHAUB AVE,21206-4643,3,1000,280,2020,2020,O50,NA,O,Youth Development,21206,"4935 SCHAUB AVE, BALTIMORE, MD, 21206"
-76.6328955,39.3312997,474751005,EMPOWERED YOUTH SPORTS INC,3600 ROLAND AVE STE 1,21211-2437,3,1200,2999,1200,1200,O50,NA,O,Youth Development,21211,"3600 ROLAND AVE STE 1, BALTIMORE, MD, 21211"
-76.5602699,39.3579786,474907124,YOUTH ACQUIRING LEADERSHIP PRINCIPLES INC,2821 ROSELAWN AVE,21214-1720,3,1200,0,0,0,O50,NA,O,Youth Development,21214,"2821 ROSELAWN AVE, BALTIMORE, MD, 21214"
-76.6671925,39.3275383,475181645,FAME FASHION ART MENTORING ETIQUETTE INC,3703 ELLAMONT RD,21215-7425,3,1000,0,0,0,O50,NA,O,Youth Development,21215,"3703 ELLAMONT RD, BALTIMORE, MD, 21215"
-76.5924871,39.3117965,475509587,NORTH DURHAM YOUTH EMPOWERMENT PROJECT,1844 N DURHAM ST,21213-2448,3,2000,0,0,0,O50,NA,O,Youth Development,21213,"1844 N DURHAM ST, BALTIMORE, MD, 21213"
-76.5505886,39.3283597,475664868,NORTHEAST FAMILY AND COMMUNITY CENTER,4801 SIPPLE AVE,21206-5605,3,1000,NA,NA,NA,O50,NA,O,Youth Development,21206,"4801 SIPPLE AVE, BALTIMORE, MD, 21206"
-76.6636735,39.3382796,510564067,PIMLICO ROAD YOUTH PROGRAM INC,4236 PIMLICO RD,21215-6961,3,1000,0,0,0,O50,NA,O,Youth Development,21215,"4236 PIMLICO RD, BALTIMORE, MD, 21215"
-76.645761,39.3727785,522219872,THE CENTER FOR PROMOTION OF CHILD DVLPMT THROUGH PRIMARY CARE INC,6017 ALTAMONT PL,21210-1001,3,2000,370545,4273,4273,O50,NA,O,Youth Development,21210,"6017 ALTAMONT PL, BALTIMORE, MD, 21210"
-76.61703709999999,39.332551,522225030,CHILDRENS PEACE CENTER INC,4 E UNIVERSITY PKWY,21218-2437,3,1000,0,0,0,O50,NA,O,Youth Development,21218,"4 E UNIVERSITY PKWY, BALTIMORE, MD, 21218"
-76.6114518,39.3161796,522335904,REACHING THE UNREACHABLE INC,2340 BARCLAY ST,21218-5339,3,1000,0,0,0,O50,NA,O,Youth Development,21218,"2340 BARCLAY ST, BALTIMORE, MD, 21218"
-76.47491629999999,39.3965288,562401502,MARYLAND HEAD START ASSOCIATION,4375 EBENEZER RD STE 5,21236-2148,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21236,"4375 EBENEZER RD STE 5, BALTIMORE, MD, 21236"
-76.5737699,39.3473411,571164180,TAKE BACK THE CITY INC,4803 GRINDON AVE,21214-2406,3,1000,0,0,0,O50,NA,O,Youth Development,21214,"4803 GRINDON AVE, BALTIMORE, MD, 21214"
-76.6236602,39.3194952,611713639,FLOURISHING BLOSSOMS SOCIETY FOR GIRLS INC,2716 HAMPDEN AVE,21211-3030,3,1000,NA,NA,NA,O50,NA,O,Youth Development,21211,"2716 HAMPDEN AVE, BALTIMORE, MD, 21211"
-76.6177367,39.3148915,711032161,A STEP CLOSER FOUNDATION INC,2219 MARYLAND AVE,21218-5627,3,1000,4784,12489,12489,O50,NA,O,Youth Development,21218,"2219 MARYLAND AVE, BALTIMORE, MD, 21218"
-76.5277938,39.3342692,800274208,ROYAL EXTENDED FAMILY INC,5627 LEIDEN RD,21206-2916,3,1000,0,0,0,O50,NA,O,Youth Development,21206,"5627 LEIDEN RD, BALTIMORE, MD, 21206"
-76.5608513,39.3285067,800860784,CHILDREN OVERCOMING OBSTACLES IN LIFE INC,4316 SEIDEL AVE,21206-6429,3,2000,0,0,0,O50,COOL,O,Youth Development,21206,"4316 SEIDEL AVE, BALTIMORE, MD, 21206"
-76.508645,39.34025099999999,810570492,ACCTION INC,1924 ELLINWOOD RD,21237-1914,3,1000,1,1,NA,O50,NA,O,Youth Development,21237,"1924 ELLINWOOD RD, BALTIMORE, MD, 21237"
-76.5432663,39.3493714,810875563,UPLIFTING OUR YOUTH,6102 FAIRWOOD AVE,21206-2404,3,1200,0,0,0,O50,NA,O,Youth Development,21206,"6102 FAIRWOOD AVE, BALTIMORE, MD, 21206"
-76.7406186,39.3335756,811676837,PROJECT YOUTH,3 CHARLESWOOD CT,21207-4435,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21207,"3 CHARLESWOOD CT, BALTIMORE, MD, 21207"
-76.5960264,39.3492074,812023692,ICLIMB ED INC,1310 STONEWOOD RD,21239-3901,3,1238,NA,NA,NA,O50,NA,O,Youth Development,21239,"1310 STONEWOOD RD, BALTIMORE, MD, 21239"
-76.5256217,39.3349983,812315482,SHARING LOVE OUTREACH CENTER INC,5677 ARNHEM RD,21206-2924,3,1700,0,0,0,O50,NA,O,Youth Development,21206,"5677 ARNHEM RD, BALTIMORE, MD, 21206"
-76.59775590000001,39.3011843,812528805,MERAKI COMMUNITY UPLIFT,933A N CAROLINE ST,21205-1000,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21205,"933A N CAROLINE ST, BALTIMORE, MD, 21205"
-76.6807601,39.342484,813951424,YOUTH EDUCATIONAL SERVICES,5014 ARBUTUS AVE,21215-5724,3,2000,0,0,0,O50,NA,O,Youth Development,21215,"5014 ARBUTUS AVE, BALTIMORE, MD, 21215"
-76.6737054,39.3498122,814077069,BRIDGES EDUCATION AND TRAINING SERVICES,3043 W BELVEDERE AVE,21215-5105,3,2700,NA,NA,NA,O50,NA,O,Youth Development,21215,"3043 W BELVEDERE AVE, BALTIMORE, MD, 21215"
-76.5639724,39.3620336,814173783,CULTIVATING LEADERSHIP ACADEMICS SISTERHOOD AND SERVICE,6221 FAIR OAKS AVE,21214-1514,3,1200,NA,NA,NA,O50,CLASS,O,Youth Development,21214,"6221 FAIR OAKS AVE, BALTIMORE, MD, 21214"
-76.6701926,39.358804,814595409,DICK GEISEN MEMORIAL FOUNDATION INC,2418 KEN OAK RD,21209-4310,3,1200,0,0,0,O50,NA,O,Youth Development,21209,"2418 KEN OAK RD, BALTIMORE, MD, 21209"
-76.5692212,39.3207819,814794276,THE NOLITA PROJECT INC,3317 LAKE AVE,21213-1845,3,1000,NA,NA,NA,O50,NOLITA PROJECT,O,Youth Development,21213,"3317 LAKE AVE, BALTIMORE, MD, 21213"
-76.5663829,39.3700666,815211948,BENNETT CARES,6951 MCCLEAN BLVD,21234-7257,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21234,"6951 MCCLEAN BLVD, BALTIMORE, MD, 21234"
-76.6020296,39.2325548,815389999,OLDTOWN GATORS COMMUNITY DEVELOPMENT CORPORATION,3901 BROOKLYN AVE,21225-2123,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21225,"3901 BROOKLYN AVE, BALTIMORE, MD, 21225"
-76.6403459,39.312132,820800678,DREAMERS PRECIOUS ANGELS FOUNDATION INC,2440 DRUID HILL AVE,21217-1826,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21217,"2440 DRUID HILL AVE, BALTIMORE, MD, 21217"
-76.6139455,39.2981574,821123182,BOYSROC FOUNDATION,711 SAINT PAUL ST,21202-2311,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21202,"711 SAINT PAUL ST, BALTIMORE, MD, 21202"
-76.685622,39.3611999,821573577,ERIC S HOLLAND JR CHARITY INC,3114 PARKINGTON AVE APT C,21215-3850,3,2000,NA,NA,NA,O50,NA,O,Youth Development,21215,"3114 PARKINGTON AVE APT C, BALTIMORE, MD, 21215"
-76.6652976,39.3269199,821809290,CROWNED BY CONFIDENCE,3623 ROSEDALE RD,21215-7428,3,1200,0,0,0,O50,NA,O,Youth Development,21215,"3623 ROSEDALE RD, BALTIMORE, MD, 21215"
-76.6464242,39.3162413,822065825,RUTHS HEART CONNECTION INC,2306 RUSKIN AVE,21217-1936,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21217,"2306 RUSKIN AVE, BALTIMORE, MD, 21217"
-76.5786517,39.3558973,822740133,MY LITTLE NIECE INC,2003 E BELVEDERE AVE,21239-3231,3,1000,NA,NA,NA,O50,NA,O,Youth Development,21239,"2003 E BELVEDERE AVE, BALTIMORE, MD, 21239"
-76.577291399999993,39.3465591,822793704,CARL AND VASHTI MURPHY HOME INC,2406 OVERLAND AVE,21214-2440,3,1200,NA,NA,NA,O50,NA,O,Youth Development,21214,"2406 OVERLAND AVE, BALTIMORE, MD, 21214"
-76.5314779,39.3588533,521269293,HUGH OBRIAN YOUTH LEADERSHIP,4001 CHESLEY AVE,21206-1514,3,1000,111648,118570,118570,O502,MARYLAND LEADERSHIP SEMINAR FOUNDAT,O,Youth Development,21206,"4001 CHESLEY AVE, BALTIMORE, MD, 21206"
-76.616834,39.3011236,452432904,YOUTH AS RESOURCES INC,10 WEST EAGER ST 3RD FLOOR,21201-5467,3,1000,349116,182366,182366,O51,NA,O,Youth Development,21201,"10 WEST EAGER ST 3RD FLOOR, BALTIMORE, MD, 21201"
-76.57899570000001,39.2949219,471724563,SANKOFA FOUNDATION,205 N LAKEWOOD AVE,21224-1111,3,1245,0,0,0,O51,NA,O,Youth Development,21224,"205 N LAKEWOOD AVE, BALTIMORE, MD, 21224"
-76.51932699999999,39.3556772,474998013,HARRISON PAY IT FORWARD PROJECT INC,4706 KENWOOD AVE,21206-1327,3,1000,0,0,0,O51,NA,O,Youth Development,21206,"4706 KENWOOD AVE, BALTIMORE, MD, 21206"
-76.6046325,39.2902948,522004153,COMMUNITY DEVELOPMENT VENTURES INC,826 E BALTIMORE ST,21202-4702,3,1000,495242,61262,61262,O53,NA,O,Youth Development,21202,"826 E BALTIMORE ST, BALTIMORE, MD, 21202"
-76.5805244,39.2664946,473228970,UNITED STATES NAVAL SEA CADET CORPS FORT MCHENRY DIVISION INC,1201 HALSEY PL,21230-5308,3,1280,0,0,0,O54,NA,O,Youth Development,21230,"1201 HALSEY PL, BALTIMORE, MD, 21230"
-76.6121893,39.2903848,731726305,NORTH POINT VILLAGE CIVIC ASSOCIATION INC,PO BOX 21926,21222-6926,3,2100,0,0,0,O54,NA,O,Youth Development,21222,"PO BOX 21926, BALTIMORE, MD, 21222"
-76.7212736,39.2979087,465510049,GIRLS EXPECTING MORE SUCCESS INC,1544 CLAIRIDGE RD,21207-4971,3,1200,6372,52128,52128,O55,NA,O,Youth Development,21207,"1544 CLAIRIDGE RD, BALTIMORE, MD, 21207"
-76.5376367,39.3409172,521913775,CARDIJN ASSOCIATES INC,4513 BAYONNE AVE,21206-2809,3,1000,0,0,0,O55,NA,O,Youth Development,21206,"4513 BAYONNE AVE, BALTIMORE, MD, 21206"
-76.6195801,39.3197673,30375886,HOLISTIC LIFE FOUNDATION INC,2601 N HOWARD ST STE 140,21218-4964,3,1000,71095,1204716,1204716,O99,NA,O,Youth Development,21218,"2601 N HOWARD ST STE 140, BALTIMORE, MD, 21218"
-76.6153221,39.2800891,271505168,EBENEZER KINGDOM BUILDERS INC,20 W MONTGOMERY ST,21230-3806,3,1200,0,0,0,O99,NA,O,Youth Development,21230,"20 W MONTGOMERY ST, BALTIMORE, MD, 21230"
-76.5565222,39.3675272,454512996,SISTERS-IN-LAW,2706 KILDAIRE DR,21234-7635,3,2000,NA,NA,NA,O99,NA,O,Youth Development,21234,"2706 KILDAIRE DR, BALTIMORE, MD, 21234"
-76.588747,39.3686238,464273639,LADIES ON THE VERGE OF EXCELLENCE INC,1312 MERIDENE DR,21239-2025,3,1000,0,0,0,O99,NA,O,Youth Development,21239,"1312 MERIDENE DR, BALTIMORE, MD, 21239"
-76.5789393,39.3273841,464716020,UNCUFFED MINISTRIES INC,3400 NORMAN AVE,21213-1000,3,1000,26798,103013,103013,O99,NA,O,Youth Development,21213,"3400 NORMAN AVE, BALTIMORE, MD, 21213"
-76.68492069999999,39.3577247,473524536,PROJECT PNEUMA INC,3312 GLEN AVE,21215-3910,3,2000,NA,NA,NA,O99,NA,O,Youth Development,21215,"3312 GLEN AVE, BALTIMORE, MD, 21215"
-76.6131782,39.3051189,474426850,ELMSEED FOUNDATION INC,1315 NORTH CALVERT STREET,21202-4150,3,2000,0,0,0,O99,NA,O,Youth Development,21202,"1315 NORTH CALVERT STREET, BALTIMORE, MD, 21202"
-76.534151,39.331572,522179075,INNER CITY SUBURBAN YOUTH FOUNDATION,5402 BUCKNELL RD,21206-3854,3,1000,0,4e4,4e4,O99,NA,O,Youth Development,21206,"5402 BUCKNELL RD, BALTIMORE, MD, 21206"
-76.7235738,39.3748449,522349813,BNAI-NU INC,1212 REISTERSTOWN RD,21208-3801,3,1000,15667,98555,98555,O99,NA,O,Youth Development,21208,"1212 REISTERSTOWN RD, BALTIMORE, MD, 21208"
-76.5949314,39.3684116,800201405,LIVE THE DREAM INC,6133 MARLORA RD,21239-1929,3,1000,7,13885,13885,O99,NA,O,Youth Development,21239,"6133 MARLORA RD, BALTIMORE, MD, 21239"
-76.5590508,39.33837279999999,814929822,CHARM CITY KNIGHTS RFC INCORPORATED,3818 WOODLEA AVE,21206-5034,3,1000,NA,NA,NA,O99,NA,O,Youth Development,21206,"3818 WOODLEA AVE, BALTIMORE, MD, 21206"
-76.61,39.29,841700955,THREAD INC,PO BOX 1584,21203-1584,3,2100,2499190,2042133,2042133,O99,NA,O,Youth Development,21203,"PO BOX 1584, BALTIMORE, MD, 21203"
-76.5657571,39.3406777,141955019,CHILDREN ALL AROUND MENTORING PROGRAM INC,4634 WALTHER AVE,21214-3243,3,1000,0,0,0,O990,C A A M P,O,Youth Development,21214,"4634 WALTHER AVE, BALTIMORE, MD, 21214"
-76.6141683,39.2858926,522085268,RESOURCES FOR YOUTH INC,1 E PRATT ST STE 701,21202-1244,3,1200,0,0,0,O99Z,NA,O,Youth Development,21202,"1 E PRATT ST STE 701, BALTIMORE, MD, 21202"
-76.632325,39.2962658,464060351,CHENNAT FOUNDATION INC,844 EDMONDSON AVE,21201-1405,3,1200,0,0,0,P01,CHENNAT FOUNDATION,P,Human Services - Multipurpose and Other,21201,"844 EDMONDSON AVE, BALTIMORE, MD, 21201"
-76.6005401,39.2876687,471245553,CARE COORDINATION SERVICES INC,1020 STILES ST,21202-4429,3,1200,0,0,0,P01,NA,P,Human Services - Multipurpose and Other,21202,"1020 STILES ST, BALTIMORE, MD, 21202"
-76.6807601,39.342484,474973317,BRIDGING SERVICE GAPS INC,5014 ARBUTUS AVE,21215-5724,3,1200,1,1,NA,P01,NA,P,Human Services - Multipurpose and Other,21215,"5014 ARBUTUS AVE, BALTIMORE, MD, 21215"
-76.5738204,39.3373255,800778724,PUSHING THE VISION OUTREACH,3007 IONA TER,21214-3413,3,1230,NA,NA,NA,P01,NA,P,Human Services - Multipurpose and Other,21214,"3007 IONA TER, BALTIMORE, MD, 21214"
-76.61034649999999,39.2883251,814339751,ORPE HUMAN RIGHTS ADVOCATES,300 E LOMBARD ST STE 840,21202-3231,3,1237,NA,NA,NA,P01,NA,P,Human Services - Multipurpose and Other,21202,"300 E LOMBARD ST STE 840, BALTIMORE, MD, 21202"
-76.6921838,39.3384437,821670987,BREAKING THE SILENCE HEALING THE PAIN,4305 PENHURST AVE,21215-4837,3,1200,NA,NA,NA,P01,BTSHTP,P,Human Services - Multipurpose and Other,21215,"4305 PENHURST AVE, BALTIMORE, MD, 21215"
-76.78509079999999,39.3552122,462259510,JOAN V THOMAS OUTREACH,3253 GREEN KNOLL RD,21244-1130,3,1200,1,1,NA,P02,GRACE LIFTED UP,P,Human Services - Multipurpose and Other,21244,"3253 GREEN KNOLL RD, BALTIMORE, MD, 21244"
